Date Filed,Landlord Tenant,Ground,Petition Number,Street Address Number,Street Address Street,Street Address Suffix,Location 1
01/18/2006 12:00:00 AM,Landlord,Capital Improvements,L060038,2045,Oak,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
01/20/2006 12:00:00 AM,Landlord,Capital Improvements,L060102,825,Shrader,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
01/23/2006 12:00:00 AM,Landlord,Capital Improvements,L060134,2901,Washington,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
01/23/2006 12:00:00 AM,Landlord,Capital Improvements,L060141,1494,Guerrero,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
01/24/2006 12:00:00 AM,Landlord,Capital Improvements,L060143,3645,Buchanan,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
01/24/2006 12:00:00 AM,Landlord,Capital Improvements,L060144,22,Day,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
01/24/2006 12:00:00 AM,Landlord,Capital Improvements,L060147,1485,Church,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
01/24/2006 12:00:00 AM,Landlord,Capital Improvements,L060148,2940,Fillmore,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
01/24/2006 12:00:00 AM,Landlord,Capital Improvements,L060149,1240,Broadway,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
01/24/2006 12:00:00 AM,Landlord,Capital Improvements,L060151,652A,Greenwich,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
01/24/2006 12:00:00 AM,Landlord,Capital Improvements,L060159,22,Day,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
02/16/2006 12:00:00 AM,Landlord,Capital Improvements,L060256,2175,Grove,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
01/26/2006 12:00:00 AM,Landlord,Capital Improvements,L060257,215,7th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
01/26/2006 12:00:00 AM,Landlord,Capital Improvements,L060258,215,7th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
01/26/2006 12:00:00 AM,Landlord,Capital Improvements,L060267,215,7th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
01/27/2006 12:00:00 AM,Landlord,Capital Improvements,L060269,295,18th,Avenue,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
02/13/2006 12:00:00 AM,Landlord,Capital Improvements,L060273,21,Almaden,Court,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
01/26/2006 12:00:00 AM,Landlord,Capital Improvements,L060274,215,7th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
01/26/2006 12:00:00 AM,Landlord,Capital Improvements,L060275,215,7th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
01/30/2006 12:00:00 AM,Landlord,Capital Improvements,L060277,3861,26th,Street,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
02/03/2006 12:00:00 AM,Landlord,Capital Improvements,L060278,48,Annapolis,Terrace,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
02/24/2006 12:00:00 AM,Landlord,Capital Improvements,L060296,1166,South Van Ness,Avenue,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
02/24/2006 12:00:00 AM,Landlord,Capital Improvements,L060297,2933,Moraga,Street,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
02/16/2006 12:00:00 AM,Landlord,Capital Improvements,L060300,161,Glenview,Drive,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
02/22/2006 12:00:00 AM,Landlord,Capital Improvements,L060301,37,John,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
02/17/2006 12:00:00 AM,Landlord,Capital Improvements,L060307,820,Elizabeth,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
03/06/2006 12:00:00 AM,Landlord,Capital Improvements,L060327,1292,46th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
03/20/2006 12:00:00 AM,Landlord,Capital Improvements,L060405,3870,22nd,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
03/15/2006 12:00:00 AM,Landlord,Capital Improvements,L060409,201,11th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
03/16/2006 12:00:00 AM,Landlord,Capital Improvements,L060410,330,Funston,Avenue,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
03/23/2006 12:00:00 AM,Landlord,Capital Improvements,L060433,3282,23rd,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
03/30/2006 12:00:00 AM,Landlord,Capital Improvements,L060461,812,Guerrero,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
03/28/2006 12:00:00 AM,Landlord,Capital Improvements,L060466,828,anza,Street,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
04/12/2006 12:00:00 AM,Landlord,Capital Improvements,L060546,3325,Kirkham,Street,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
04/10/2006 12:00:00 AM,Landlord,Capital Improvements,L060547,7427,Geary,Boulevard,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
04/21/2006 12:00:00 AM,Landlord,Capital Improvements,L060561,2433,Larkin,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
04/21/2006 12:00:00 AM,Landlord,Capital Improvements,L060563,2433,Larkin,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
04/25/2006 12:00:00 AM,Landlord,Capital Improvements,L060596,908,Stanyan,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
04/25/2006 12:00:00 AM,Landlord,Capital Improvements,L060597,908,Stanyan,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
04/25/2006 12:00:00 AM,Landlord,Capital Improvements,L060600,733,Waller,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
04/25/2006 12:00:00 AM,Landlord,Capital Improvements,L060601,733,Waller,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
04/25/2006 12:00:00 AM,Landlord,Capital Improvements,L060603,733,Waller,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
04/28/2006 12:00:00 AM,Landlord,Capital Improvements,L060623,350,Laguna Honda,Boulevard,"San Francisco, CA 94116
(37.743519999948205, -122.48607000033013)"
04/28/2006 12:00:00 AM,Landlord,Capital Improvements,L060624,350,Laguna Honda,Boulevard,"San Francisco, CA 94116
(37.743519999948205, -122.48607000033013)"
04/28/2006 12:00:00 AM,Landlord,Capital Improvements,L060625,350,Laguna Honda ,Boulevard,"San Francisco, CA 94116
(37.743519999948205, -122.48607000033013)"
04/28/2006 12:00:00 AM,Landlord,Capital Improvements,L060626,350,Laguna Honda,Boulevard,"San Francisco, CA 94116
(37.743519999948205, -122.48607000033013)"
04/28/2006 12:00:00 AM,Landlord,Capital Improvements,L060629,3426,16th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
04/27/2006 12:00:00 AM,Landlord,Capital Improvements,L060643,1557,8th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
05/04/2006 12:00:00 AM,Landlord,Capital Improvements,L060644,2629,Folsom,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
05/05/2006 12:00:00 AM,Landlord,Capital Improvements,L060646,2101,Hayes,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
05/03/2006 12:00:00 AM,Landlord,Capital Improvements,L060647,970,Chestnut,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
05/03/2006 12:00:00 AM,Landlord,Capital Improvements,L060648,970,chestnut,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
05/09/2006 12:00:00 AM,Landlord,Capital Improvements,L060650,1246,Mason,Street,"San Francisco, CA 94108
(37.791480000202, -122.40759999964013)"
05/22/2006 12:00:00 AM,Landlord,Capital Improvements,L060724,3837,20th,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
05/10/2006 12:00:00 AM,Landlord,Capital Improvements,L060729,3446,19th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
05/10/2006 12:00:00 AM,Landlord,Capital Improvements,L060731,1005,Hyde,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
05/10/2006 12:00:00 AM,Landlord,Capital Improvements,L060732,1005,Hyde,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
05/22/2006 12:00:00 AM,Landlord,Capital Improvements,L060745,124,Chenery,Street,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
05/23/2006 12:00:00 AM,Landlord,Capital Improvements,L060758,1620,Grove,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
05/25/2006 12:00:00 AM,Landlord,Capital Improvements,L060761,446,Warren,Drive,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
05/26/2006 12:00:00 AM,Landlord,Capital Improvements,L060774,652,Greenwich,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
05/26/2006 12:00:00 AM,Landlord,Capital Improvements,L060775,625,Scott,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
05/26/2006 12:00:00 AM,Landlord,Capital Improvements,L060776,1086,Post,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
05/26/2006 12:00:00 AM,Landlord,Capital Improvements,L060777,837,Geary,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
05/31/2006 12:00:00 AM,Landlord,Capital Improvements,L060778,3204,Buchanan,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
05/31/2006 12:00:00 AM,Landlord,Capital Improvements,L060780,1900,Page,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
05/31/2006 12:00:00 AM,Landlord,Capital Improvements,L060785,2525,Larkin,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
05/31/2006 12:00:00 AM,Landlord,Capital Improvements,L060789,203,Masonic,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
05/31/2006 12:00:00 AM,Landlord,Capital Improvements,L060790,1736,Grove,Street,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
05/31/2006 12:00:00 AM,Landlord,Capital Improvements,L060791,1449,47th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
06/02/2006 12:00:00 AM,Landlord,Capital Improvements,L060812,722,Taylor,Street,"San Francisco, CA 94108
(37.791480000202, -122.40759999964013)"
06/06/2006 12:00:00 AM,Landlord,Capital Improvements,L060813,154,27th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
06/09/2006 12:00:00 AM,Landlord,Capital Improvements,L060854,35,Prosper,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
06/12/2006 12:00:00 AM,Landlord,Capital Improvements,L060881,1000,Capp,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
06/14/2006 12:00:00 AM,Landlord,Capital Improvements,L060898,171,Guerrero,Street,"San Francisco, CA 94103
(37.774140000061095, -122.41239000019823)"
06/16/2006 12:00:00 AM,Landlord,Capital Improvements,L060902,270,7th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
06/16/2006 12:00:00 AM,Landlord,Capital Improvements,L060905,1100,Fell,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
06/16/2006 12:00:00 AM,Landlord,Capital Improvements,L060907,700,12th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
06/21/2006 12:00:00 AM,Landlord,Capital Improvements,L060915,596,Page,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
06/22/2006 12:00:00 AM,Landlord,Capital Improvements,L060925,1618,Polk,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
06/26/2006 12:00:00 AM,Landlord,Capital Improvements,L060947,2324,Jones,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
06/28/2006 12:00:00 AM,Landlord,Capital Improvements,L060957,30,5th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
06/27/2006 12:00:00 AM,Landlord,Capital Improvements,L060958,452,Oak,Street,"San Francisco, CA 94102
(37.78068999994372, -122.41736999962563)"
06/29/2006 12:00:00 AM,Landlord,Capital Improvements,L061006,777,Rhode Island,Street,"San Francisco, CA 94107
(37.75719713513985, -122.39098000032658)"
06/30/2006 12:00:00 AM,Landlord,Capital Improvements,L061028,300,Waller,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
06/30/2006 12:00:00 AM,Landlord,Capital Improvements,L061029,636,48th,Avenue,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
07/13/2006 12:00:00 AM,Landlord,Capital Improvements,L061044,1960,Pierce,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
07/17/2006 12:00:00 AM,Landlord,Capital Improvements,L061065,1045,Noe,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
07/14/2006 12:00:00 AM,Landlord,Capital Improvements,L061070,2730,Sacramento,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
07/19/2006 12:00:00 AM,Landlord,Capital Improvements,L061076,465,Liberty,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
07/19/2006 12:00:00 AM,Landlord,Capital Improvements,L061091,74,Castro,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
07/27/2006 12:00:00 AM,Landlord,Capital Improvements,L061123,1552,Sanchez,Street,"San Francisco, CA 94131
(37.74553999957146, -122.43983000025418)"
07/27/2006 12:00:00 AM,Landlord,Capital Improvements,L061124,3280,17th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
07/27/2006 12:00:00 AM,Landlord,Capital Improvements,L061125,3280,17th,Street,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
07/28/2006 12:00:00 AM,Landlord,Capital Improvements,L061131,486,Grove,Street,"San Francisco, CA 94102
(37.78068999994372, -122.41736999962563)"
08/11/2006 12:00:00 AM,Landlord,Capital Improvements,L061187,3967,Sacramento,Street,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
08/16/2006 12:00:00 AM,Landlord,Capital Improvements,L061212,651,cole,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
08/18/2006 12:00:00 AM,Landlord,Capital Improvements,L061221,305,Linden,Street,"San Francisco, CA 94102
(37.78068999994372, -122.41736999962563)"
08/18/2006 12:00:00 AM,Landlord,Capital Improvements,L061222,306,Fell,Street,"San Francisco, CA 94102
(37.78068999994372, -122.41736999962563)"
08/25/2006 12:00:00 AM,Landlord,Capital Improvements,L061258,1100,Fell,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
08/25/2006 12:00:00 AM,Landlord,Capital Improvements,L061259,1960,Pierce,Street,"San Francisco, CA 94115
(37.7856999998553, -122.4360899995537)"
08/25/2006 12:00:00 AM,Landlord,Capital Improvements,L061260,700,12th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
08/25/2006 12:00:00 AM,Landlord,Capital Improvements,L061261,300,2nd,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
08/24/2006 12:00:00 AM,Landlord,Capital Improvements,L061272,22,Magnolia,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
08/29/2006 12:00:00 AM,Landlord,Capital Improvements,L061273,772,Oak,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
08/24/2006 12:00:00 AM,Landlord,Capital Improvements,L061279,1100,gough,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
08/24/2006 12:00:00 AM,Landlord,Capital Improvements,L061281,115,Haight,Street,"San Francisco, CA 94102
(37.78068999994372, -122.41736999962563)"
08/25/2006 12:00:00 AM,Landlord,Capital Improvements,L061282,1018,Cortland,Avenue,"San Francisco, CA 94110
(37.75287999991224, -122.41721000034107)"
08/24/2006 12:00:00 AM,Landlord,Capital Improvements,L061289,115,Haight,Street,"San Francisco, CA 94102
(37.78068999994372, -122.41736999962563)"
08/24/2006 12:00:00 AM,Landlord,Capital Improvements,L061290,1100,gough,Street,"San Francisco, CA 94109
(37.79142000013309, -122.42002000042254)"
08/30/2006 12:00:00 AM,Landlord,Capital Improvements,L061291,3800,23rd,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
08/29/2006 12:00:00 AM,Landlord,Capital Improvements,L061292,3800,23rd,Street,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
08/31/2006 12:00:00 AM,Landlord,Capital Improvements,L061293,32,Cervantes,Boulevard,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
08/25/2006 12:00:00 AM,Landlord,Capital Improvements,L061304,3325,Steiner,Street,"San Francisco, CA 94123
(37.80002999968491, -122.43532000001784)"
08/25/2006 12:00:00 AM,Landlord,Capital Improvements,L061305,270,7th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
09/01/2006 12:00:00 AM,Landlord,Capital Improvements,L061308,295,GRAYSTONE,Terrace,"San Francisco, CA 94114
(37.75922999956498, -122.43480000031963)"
09/01/2006 12:00:00 AM,Landlord,Capital Improvements,L061310,150,Clinton,Park,"San Francisco, CA 94103
(37.774140000061095, -122.41239000019823)"
09/05/2006 12:00:00 AM,Landlord,Capital Improvements,L061312,445,Hugo,Street,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
09/05/2006 12:00:00 AM,Landlord,Capital Improvements,L061320,30,5th,Avenue,"San Francisco, CA 94118
(37.78198999963894, -122.46046000012876)"
09/05/2006 12:00:00 AM,Landlord,Capital Improvements,L061322,1370,16th,Avenue,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
09/05/2006 12:00:00 AM,Landlord,Capital Improvements,L061324,445,Hugo,Street,"San Francisco, CA 94122
(37.760180000207015, -122.48148000000185)"
09/13/2006 12:00:00 AM,Landlord,Capital Improvements,L061364,54,Apollo,Street,"San Francisco, CA 94124
(37.732499999875245, -122.39055000028213)"
09/08/2006 12:00:00 AM,Landlord,Capital Improvements,L061365,1090,Jackson,Street,"San Francisco, CA 94133
(37.80076000007409, -122.4103400000908)"
09/26/2006 12:00:00 AM,Landlord,Capital Improvements,L061424,364,20th,Avenue,"San Francisco, CA 94121
(37.779250000087586, -122.48991000024614)"
09/28/2006 12:00:00 AM,Landlord,Capital Improvements,L061428,649,Belvedere,Street,"San Francisco, CA 94117
(37.771200000279975, -122.44240999962165)"
